Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
222,Tunisia,270,Rapeseed,5312,Area harvested,2015,2015,ha,5334.000000,Im
222,Tunisia,270,Rapeseed,5312,Area harvested,2016,2016,ha,5315.000000,Im
222,Tunisia,270,Rapeseed,5312,Area harvested,2017,2017,ha,5416.000000,Im
222,Tunisia,270,Rapeseed,5312,Area harvested,2018,2018,ha,5517.000000,Im
222,Tunisia,270,Rapeseed,5312,Area harvested,2019,2019,ha,5617.000000,Im
222,Tunisia,270,Rapeseed,5419,Yield,1995,1995,hg/ha,8180.000000,Fc
222,Tunisia,270,Rapeseed,5419,Yield,1996,1996,hg/ha,5000.000000,Fc
222,Tunisia,270,Rapeseed,5419,Yield,1997,1997,hg/ha,9650.000000,Fc
222,Tunisia,270,Rapeseed,5419,Yield,1998,1998,hg/ha,8770.000000,Fc
222,Tunisia,270,Rapeseed,5419,Yield,1999,1999,hg/ha,6250.000000,Fc
222,Tunisia,270,Rapeseed,5419,Yield,2000,2000,hg/ha,7143.000000,Fc
222,Tunisia,270,Rapeseed,5419,Yield,2001,2001,hg/ha,6500.000000,Fc
222,Tunisia,270,Rapeseed,5419,Yield,2002,2002,hg/ha,6919.000000,Fc
222,Tunisia,270,Rapeseed,5419,Yield,2003,2003,hg/ha,6980.000000,Fc
222,Tunisia,270,Rapeseed,5419,Yield,2004,2004,hg/ha,7046.000000,Fc
222,Tunisia,270,Rapeseed,5419,Yield,2005,2005,hg/ha,7060.000000,Fc
222,Tunisia,270,Rapeseed,5419,Yield,2006,2006,hg/ha,7068.000000,Fc
222,Tunisia,270,Rapeseed,5419,Yield,2007,2007,hg/ha,7077.000000,Fc
222,Tunisia,270,Rapeseed,5419,Yield,2008,2008,hg/ha,7090.000000,Fc
222,Tunisia,270,Rapeseed,5419,Yield,2009,2009,hg/ha,7099.000000,Fc
222,Tunisia,270,Rapeseed,5419,Yield,2010,2010,hg/ha,7110.000000,Fc
222,Tunisia,270,Rapeseed,5419,Yield,2011,2011,hg/ha,7121.000000,Fc
222,Tunisia,270,Rapeseed,5419,Yield,2012,2012,hg/ha,7130.000000,Fc
222,Tunisia,270,Rapeseed,5419,Yield,2013,2013,hg/ha,7141.000000,Fc
222,Tunisia,270,Rapeseed,5419,Yield,2014,2014,hg/ha,7093.000000,Fc
222,Tunisia,270,Rapeseed,5419,Yield,2015,2015,hg/ha,7117.000000,Fc
222,Tunisia,270,Rapeseed,5419,Yield,2016,2016,hg/ha,7150.000000,Fc
222,Tunisia,270,Rapeseed,5419,Yield,2017,2017,hg/ha,7151.000000,Fc
222,Tunisia,270,Rapeseed,5419,Yield,2018,2018,hg/ha,7151.000000,Fc
222,Tunisia,270,Rapeseed,5419,Yield,2019,2019,hg/ha,7152.000000,Fc
222,Tunisia,270,Rapeseed,5510,Production,1961,1961,tonnes,,M
222,Tunisia,270,Rapeseed,5510,Production,1962,1962,tonnes,,M
222,Tunisia,270,Rapeseed,5510,Production,1963,1963,tonnes,,M
222,Tunisia,270,Rapeseed,5510,Production,1964,1964,tonnes,,M
222,Tunisia,270,Rapeseed,5510,Production,1965,1965,tonnes,,M
222,Tunisia,270,Rapeseed,5510,Production,1966,1966,tonnes,,M
222,Tunisia,270,Rapeseed,5510,Production,1967,1967,tonnes,,M
222,Tunisia,270,Rapeseed,5510,Production,1968,1968,tonnes,,M
222,Tunisia,270,Rapeseed,5510,Production,1969,1969,tonnes,,M
222,Tunisia,270,Rapeseed,5510,Production,1970,1970,tonnes,,M
222,Tunisia,270,Rapeseed,5510,Production,1971,1971,tonnes,,M
222,Tunisia,270,Rapeseed,5510,Production,1972,1972,tonnes,,M
222,Tunisia,270,Rapeseed,5510,Production,1973,1973,tonnes,,M
222,Tunisia,270,Rapeseed,5510,Production,1974,1974,tonnes,,M
222,Tunisia,270,Rapeseed,5510,Production,1975,1975,tonnes,,M
222,Tunisia,270,Rapeseed,5510,Production,1976,1976,tonnes,,M
222,Tunisia,270,Rapeseed,5510,Production,1977,1977,tonnes,,M
222,Tunisia,270,Rapeseed,5510,Production,1978,1978,tonnes,,M
222,Tunisia,270,Rapeseed,5510,Production,1979,1979,tonnes,,M
222,Tunisia,270,Rapeseed,5510,Production,1980,1980,tonnes,,M
222,Tunisia,270,Rapeseed,5510,Production,1981,1981,tonnes,,M
222,Tunisia,270,Rapeseed,5510,Production,1982,1982,tonnes,,M
222,Tunisia,270,Rapeseed,5510,Production,1983,1983,tonnes,,M
222,Tunisia,270,Rapeseed,5510,Production,1984,1984,tonnes,,M
222,Tunisia,270,Rapeseed,5510,Production,1985,1985,tonnes,,M
222,Tunisia,270,Rapeseed,5510,Production,1986,1986,tonnes,,M
222,Tunisia,270,Rapeseed,5510,Production,1987,1987,tonnes,,M
222,Tunisia,270,Rapeseed,5510,Production,1988,1988,tonnes,,M
222,Tunisia,270,Rapeseed,5510,Production,1989,1989,tonnes,,M
222,Tunisia,270,Rapeseed,5510,Production,1990,1990,tonnes,,M
222,Tunisia,270,Rapeseed,5510,Production,1991,1991,tonnes,,M
222,Tunisia,270,Rapeseed,5510,Production,1992,1992,tonnes,,M
222,Tunisia,270,Rapeseed,5510,Production,1993,1993,tonnes,,M
222,Tunisia,270,Rapeseed,5510,Production,1994,1994,tonnes,,M
222,Tunisia,270,Rapeseed,5510,Production,1995,1995,tonnes,818.000000,*
222,Tunisia,270,Rapeseed,5510,Production,1996,1996,tonnes,1000.000000,*
222,Tunisia,270,Rapeseed,5510,Production,1997,1997,tonnes,1020.000000,*
222,Tunisia,270,Rapeseed,5510,Production,1998,1998,tonnes,1070.000000,*
222,Tunisia,270,Rapeseed,5510,Production,1999,1999,tonnes,2500.000000,F
222,Tunisia,270,Rapeseed,5510,Production,2000,2000,tonnes,3000.000000,
222,Tunisia,270,Rapeseed,5510,Production,2001,2001,tonnes,2600.000000,
222,Tunisia,270,Rapeseed,5510,Production,2002,2002,tonnes,2500.000000,F
222,Tunisia,270,Rapeseed,5510,Production,2003,2003,tonnes,3000.000000,*
222,Tunisia,270,Rapeseed,5510,Production,2004,2004,tonnes,2500.000000,F
222,Tunisia,270,Rapeseed,5510,Production,2005,2005,tonnes,2617.000000,Im
222,Tunisia,270,Rapeseed,5510,Production,2006,2006,tonnes,3009.000000,Im
222,Tunisia,270,Rapeseed,5510,Production,2007,2007,tonnes,2976.000000,Im
222,Tunisia,270,Rapeseed,5510,Production,2008,2008,tonnes,3067.000000,Im
222,Tunisia,270,Rapeseed,5510,Production,2009,2009,tonnes,3157.000000,Im
222,Tunisia,270,Rapeseed,5510,Production,2010,2010,tonnes,3248.000000,Im
222,Tunisia,270,Rapeseed,5510,Production,2011,2011,tonnes,3339.000000,Im
222,Tunisia,270,Rapeseed,5510,Production,2012,2012,tonnes,3429.000000,Im
222,Tunisia,270,Rapeseed,5510,Production,2013,2013,tonnes,3520.000000,Im
222,Tunisia,270,Rapeseed,5510,Production,2014,2014,tonnes,3618.000000,Im
222,Tunisia,270,Rapeseed,5510,Production,2015,2015,tonnes,3796.000000,Im
222,Tunisia,270,Rapeseed,5510,Production,2016,2016,tonnes,3800.000000,Im
222,Tunisia,270,Rapeseed,5510,Production,2017,2017,tonnes,3873.000000,Im
222,Tunisia,270,Rapeseed,5510,Production,2018,2018,tonnes,3945.000000,Im
222,Tunisia,270,Rapeseed,5510,Production,2019,2019,tonnes,4017.000000,Im
222,Tunisia,149,Roots and tubers nes,5312,Area harvested,2004,2004,ha,,M
222,Tunisia,149,Roots and tubers nes,5312,Area harvested,2005,2005,ha,,M
222,Tunisia,149,Roots and tubers nes,5312,Area harvested,2006,2006,ha,,M
222,Tunisia,149,Roots and tubers nes,5312,Area harvested,2007,2007,ha,,M
222,Tunisia,149,Roots and tubers nes,5312,Area harvested,2008,2008,ha,,M
222,Tunisia,149,Roots and tubers nes,5312,Area harvested,2009,2009,ha,,M
222,Tunisia,149,Roots and tubers nes,5312,Area harvested,2010,2010,ha,,M
222,Tunisia,149,Roots and tubers nes,5312,Area harvested,2011,2011,ha,,M
222,Tunisia,149,Roots and tubers nes,5312,Area harvested,2012,2012,ha,,M
222,Tunisia,149,Roots and tubers nes,5312,Area harvested,2013,2013,ha,,M
222,Tunisia,149,Roots and tubers nes,5312,Area harvested,2014,2014,ha,,M
222,Tunisia,149,Roots and tubers nes,5312,Area harvested,2015,2015,ha,,M
222,Tunisia,149,Roots and tubers nes,5312,Area harvested,2016,2016,ha,,M
222,Tunisia,149,Roots and tubers nes,5312,Area harvested,2017,2017,ha,,M
222,Tunisia,149,Roots and tubers nes,5312,Area harvested,2018,2018,ha,,M
222,Tunisia,149,Roots and tubers nes,5312,Area harvested,2019,2019,ha,,M
222,Tunisia,149,Roots and tubers nes,5510,Production,2004,2004,tonnes,,M
222,Tunisia,149,Roots and tubers nes,5510,Production,2005,2005,tonnes,,M
222,Tunisia,149,Roots and tubers nes,5510,Production,2006,2006,tonnes,,M
222,Tunisia,149,Roots and tubers nes,5510,Production,2007,2007,tonnes,,M
222,Tunisia,149,Roots and tubers nes,5510,Production,2008,2008,tonnes,,M
222,Tunisia,149,Roots and tubers nes,5510,Production,2009,2009,tonnes,,M
222,Tunisia,149,Roots and tubers nes,5510,Production,2010,2010,tonnes,,M
222,Tunisia,149,Roots and tubers nes,5510,Production,2011,2011,tonnes,,M
222,Tunisia,149,Roots and tubers nes,5510,Production,2012,2012,tonnes,,M
222,Tunisia,149,Roots and tubers nes,5510,Production,2013,2013,tonnes,,M
222,Tunisia,149,Roots and tubers nes,5510,Production,2014,2014,tonnes,,M
222,Tunisia,149,Roots and tubers nes,5510,Production,2015,2015,tonnes,,M
222,Tunisia,149,Roots and tubers nes,5510,Production,2016,2016,tonnes,,M
222,Tunisia,149,Roots and tubers nes,5510,Production,2017,2017,tonnes,,M
222,Tunisia,149,Roots and tubers nes,5510,Production,2018,2018,tonnes,,M
222,Tunisia,149,Roots and tubers nes,5510,Production,2019,2019,tonnes,,M
222,Tunisia,328,Seed cotton,5312,Area harvested,1961,1961,ha,650.000000,
222,Tunisia,328,Seed cotton,5312,Area harvested,1962,1962,ha,570.000000,
222,Tunisia,328,Seed cotton,5312,Area harvested,1963,1963,ha,490.000000,
222,Tunisia,328,Seed cotton,5312,Area harvested,1964,1964,ha,254.000000,
222,Tunisia,328,Seed cotton,5312,Area harvested,1965,1965,ha,200.000000,F
222,Tunisia,328,Seed cotton,5312,Area harvested,1966,1966,ha,150.000000,F
222,Tunisia,328,Seed cotton,5312,Area harvested,1967,1967,ha,50.000000,F
222,Tunisia,328,Seed cotton,5312,Area harvested,1968,1968,ha,100.000000,F
222,Tunisia,328,Seed cotton,5312,Area harvested,1969,1969,ha,350.000000,F
222,Tunisia,328,Seed cotton,5312,Area harvested,1970,1970,ha,100.000000,F
222,Tunisia,328,Seed cotton,5312,Area harvested,1971,1971,ha,350.000000,F
222,Tunisia,328,Seed cotton,5312,Area harvested,1972,1972,ha,0.000000,F
222,Tunisia,328,Seed cotton,5312,Area harvested,1988,1988,ha,228.000000,
222,Tunisia,328,Seed cotton,5312,Area harvested,1989,1989,ha,270.000000,
222,Tunisia,328,Seed cotton,5312,Area harvested,1990,1990,ha,700.000000,
222,Tunisia,328,Seed cotton,5312,Area harvested,1991,1991,ha,872.000000,
222,Tunisia,328,Seed cotton,5312,Area harvested,1992,1992,ha,800.000000,
222,Tunisia,328,Seed cotton,5312,Area harvested,1993,1993,ha,900.000000,
222,Tunisia,328,Seed cotton,5312,Area harvested,1994,1994,ha,2000.000000,*
222,Tunisia,328,Seed cotton,5312,Area harvested,1995,1995,ha,2649.000000,Im
222,Tunisia,328,Seed cotton,5312,Area harvested,1996,1996,ha,2895.000000,Im
222,Tunisia,328,Seed cotton,5312,Area harvested,1997,1997,ha,2000.000000,*
222,Tunisia,328,Seed cotton,5312,Area harvested,1998,1998,ha,1836.000000,Im
222,Tunisia,328,Seed cotton,5312,Area harvested,1999,1999,ha,2000.000000,*
222,Tunisia,328,Seed cotton,5312,Area harvested,2000,2000,ha,2000.000000,*
222,Tunisia,328,Seed cotton,5312,Area harvested,2001,2001,ha,2000.000000,*
222,Tunisia,328,Seed cotton,5312,Area harvested,2002,2002,ha,2000.000000,*
222,Tunisia,328,Seed cotton,5312,Area harvested,2003,2003,ha,2000.000000,*
222,Tunisia,328,Seed cotton,5312,Area harvested,2004,2004,ha,2000.000000,*
222,Tunisia,328,Seed cotton,5312,Area harvested,2005,2005,ha,2000.000000,*
222,Tunisia,328,Seed cotton,5312,Area harvested,2006,2006,ha,2000.000000,*
222,Tunisia,328,Seed cotton,5312,Area harvested,2007,2007,ha,2000.000000,*
222,Tunisia,328,Seed cotton,5312,Area harvested,2008,2008,ha,2000.000000,*
222,Tunisia,328,Seed cotton,5312,Area harvested,2009,2009,ha,2000.000000,*
222,Tunisia,328,Seed cotton,5312,Area harvested,2010,2010,ha,1944.000000,Im
222,Tunisia,328,Seed cotton,5312,Area harvested,2011,2011,ha,2251.000000,Im
222,Tunisia,328,Seed cotton,5312,Area harvested,2012,2012,ha,2800.000000,F
222,Tunisia,328,Seed cotton,5312,Area harvested,2013,2013,ha,2800.000000,F
222,Tunisia,328,Seed cotton,5312,Area harvested,2014,2014,ha,3000.000000,F
222,Tunisia,328,Seed cotton,5312,Area harvested,2015,2015,ha,3015.000000,Im
222,Tunisia,328,Seed cotton,5312,Area harvested,2016,2016,ha,1734.000000,Im
222,Tunisia,328,Seed cotton,5312,Area harvested,2017,2017,ha,1298.000000,Im
222,Tunisia,328,Seed cotton,5312,Area harvested,2018,2018,ha,1371.000000,Im
222,Tunisia,328,Seed cotton,5312,Area harvested,2019,2019,ha,1480.000000,Im
222,Tunisia,328,Seed cotton,5419,Yield,1961,1961,hg/ha,10046.000000,Fc
222,Tunisia,328,Seed cotton,5419,Yield,1962,1962,hg/ha,9000.000000,Fc
222,Tunisia,328,Seed cotton,5419,Yield,1963,1963,hg/ha,10082.000000,Fc
222,Tunisia,328,Seed cotton,5419,Yield,1964,1964,hg/ha,18307.000000,Fc
222,Tunisia,328,Seed cotton,5419,Yield,1965,1965,hg/ha,11250.000000,Fc
222,Tunisia,328,Seed cotton,5419,Yield,1966,1966,hg/ha,13000.000000,Fc
222,Tunisia,328,Seed cotton,5419,Yield,1967,1967,hg/ha,6000.000000,Fc
222,Tunisia,328,Seed cotton,5419,Yield,1968,1968,hg/ha,10500.000000,Fc
222,Tunisia,328,Seed cotton,5419,Yield,1969,1969,hg/ha,14143.000000,Fc
222,Tunisia,328,Seed cotton,5419,Yield,1970,1970,hg/ha,10500.000000,Fc
222,Tunisia,328,Seed cotton,5419,Yield,1971,1971,hg/ha,14143.000000,Fc
222,Tunisia,328,Seed cotton,5419,Yield,1988,1988,hg/ha,12544.000000,Fc
222,Tunisia,328,Seed cotton,5419,Yield,1989,1989,hg/ha,14148.000000,Fc
222,Tunisia,328,Seed cotton,5419,Yield,1990,1990,hg/ha,13029.000000,Fc
222,Tunisia,328,Seed cotton,5419,Yield,1991,1991,hg/ha,15482.000000,Fc
222,Tunisia,328,Seed cotton,5419,Yield,1992,1992,hg/ha,17875.000000,Fc
222,Tunisia,328,Seed cotton,5419,Yield,1993,1993,hg/ha,17000.000000,Fc
222,Tunisia,328,Seed cotton,5419,Yield,1994,1994,hg/ha,20000.000000,Fc
222,Tunisia,328,Seed cotton,5419,Yield,1995,1995,hg/ha,17633.000000,Fc
222,Tunisia,328,Seed cotton,5419,Yield,1996,1996,hg/ha,16580.000000,Fc
222,Tunisia,328,Seed cotton,5419,Yield,1997,1997,hg/ha,15000.000000,Fc
222,Tunisia,328,Seed cotton,5419,Yield,1998,1998,hg/ha,14635.000000,Fc
222,Tunisia,328,Seed cotton,5419,Yield,1999,1999,hg/ha,14120.000000,Fc
222,Tunisia,328,Seed cotton,5419,Yield,2000,2000,hg/ha,13610.000000,Fc
222,Tunisia,328,Seed cotton,5419,Yield,2001,2001,hg/ha,13105.000000,Fc
222,Tunisia,328,Seed cotton,5419,Yield,2002,2002,hg/ha,12605.000000,Fc
222,Tunisia,328,Seed cotton,5419,Yield,2003,2003,hg/ha,12225.000000,Fc
222,Tunisia,328,Seed cotton,5419,Yield,2004,2004,hg/ha,11740.000000,Fc
222,Tunisia,328,Seed cotton,5419,Yield,2005,2005,hg/ha,11240.000000,Fc
222,Tunisia,328,Seed cotton,5419,Yield,2006,2006,hg/ha,10680.000000,Fc
222,Tunisia,328,Seed cotton,5419,Yield,2007,2007,hg/ha,10205.000000,Fc
222,Tunisia,328,Seed cotton,5419,Yield,2008,2008,hg/ha,9720.000000,Fc
222,Tunisia,328,Seed cotton,5419,Yield,2009,2009,hg/ha,9230.000000,Fc
222,Tunisia,328,Seed cotton,5419,Yield,2010,2010,hg/ha,8745.000000,Fc
222,Tunisia,328,Seed cotton,5419,Yield,2011,2011,hg/ha,8259.000000,Fc
222,Tunisia,328,Seed cotton,5419,Yield,2012,2012,hg/ha,7143.000000,Fc
222,Tunisia,328,Seed cotton,5419,Yield,2013,2013,hg/ha,7143.000000,Fc
222,Tunisia,328,Seed cotton,5419,Yield,2014,2014,hg/ha,6667.000000,Fc
222,Tunisia,328,Seed cotton,5419,Yield,2015,2015,hg/ha,6279.000000,Fc
222,Tunisia,328,Seed cotton,5419,Yield,2016,2016,hg/ha,5917.000000,Fc
222,Tunisia,328,Seed cotton,5419,Yield,2017,2017,hg/ha,5378.000000,Fc
222,Tunisia,328,Seed cotton,5419,Yield,2018,2018,hg/ha,4996.000000,Fc
222,Tunisia,328,Seed cotton,5419,Yield,2019,2019,hg/ha,4541.000000,Fc
222,Tunisia,328,Seed cotton,5510,Production,1961,1961,tonnes,653.000000,
222,Tunisia,328,Seed cotton,5510,Production,1962,1962,tonnes,513.000000,
222,Tunisia,328,Seed cotton,5510,Production,1963,1963,tonnes,494.000000,
222,Tunisia,328,Seed cotton,5510,Production,1964,1964,tonnes,465.000000,
222,Tunisia,328,Seed cotton,5510,Production,1965,1965,tonnes,225.000000,
222,Tunisia,328,Seed cotton,5510,Production,1966,1966,tonnes,195.000000,
222,Tunisia,328,Seed cotton,5510,Production,1967,1967,tonnes,30.000000,
222,Tunisia,328,Seed cotton,5510,Production,1968,1968,tonnes,105.000000,
222,Tunisia,328,Seed cotton,5510,Production,1969,1969,tonnes,495.000000,
222,Tunisia,328,Seed cotton,5510,Production,1970,1970,tonnes,105.000000,
222,Tunisia,328,Seed cotton,5510,Production,1971,1971,tonnes,495.000000,
222,Tunisia,328,Seed cotton,5510,Production,1972,1972,tonnes,0.000000,F
222,Tunisia,328,Seed cotton,5510,Production,1988,1988,tonnes,286.000000,
222,Tunisia,328,Seed cotton,5510,Production,1989,1989,tonnes,382.000000,
222,Tunisia,328,Seed cotton,5510,Production,1990,1990,tonnes,912.000000,
222,Tunisia,328,Seed cotton,5510,Production,1991,1991,tonnes,1350.000000,
222,Tunisia,328,Seed cotton,5510,Production,1992,1992,tonnes,1430.000000,
222,Tunisia,328,Seed cotton,5510,Production,1993,1993,tonnes,1530.000000,
222,Tunisia,328,Seed cotton,5510,Production,1994,1994,tonnes,4000.000000,F
222,Tunisia,328,Seed cotton,5510,Production,1995,1995,tonnes,4671.000000,Im
222,Tunisia,328,Seed cotton,5510,Production,1996,1996,tonnes,4800.000000,*
222,Tunisia,328,Seed cotton,5510,Production,1997,1997,tonnes,3000.000000,F
222,Tunisia,328,Seed cotton,5510,Production,1998,1998,tonnes,2687.000000,Im
222,Tunisia,328,Seed cotton,5510,Production,1999,1999,tonnes,2824.000000,Im
222,Tunisia,328,Seed cotton,5510,Production,2000,2000,tonnes,2722.000000,Im
222,Tunisia,328,Seed cotton,5510,Production,2001,2001,tonnes,2621.000000,Im
222,Tunisia,328,Seed cotton,5510,Production,2002,2002,tonnes,2521.000000,Im
222,Tunisia,328,Seed cotton,5510,Production,2003,2003,tonnes,2445.000000,Im
222,Tunisia,328,Seed cotton,5510,Production,2004,2004,tonnes,2348.000000,Im
222,Tunisia,328,Seed cotton,5510,Production,2005,2005,tonnes,2248.000000,Im
222,Tunisia,328,Seed cotton,5510,Production,2006,2006,tonnes,2136.000000,Im
222,Tunisia,328,Seed cotton,5510,Production,2007,2007,tonnes,2041.000000,Im
222,Tunisia,328,Seed cotton,5510,Production,2008,2008,tonnes,1944.000000,Im
222,Tunisia,328,Seed cotton,5510,Production,2009,2009,tonnes,1846.000000,Im
222,Tunisia,328,Seed cotton,5510,Production,2010,2010,tonnes,1700.000000,F
222,Tunisia,328,Seed cotton,5510,Production,2011,2011,tonnes,1859.000000,Im
222,Tunisia,328,Seed cotton,5510,Production,2012,2012,tonnes,2000.000000,F
222,Tunisia,328,Seed cotton,5510,Production,2013,2013,tonnes,2000.000000,F
222,Tunisia,328,Seed cotton,5510,Production,2014,2014,tonnes,2000.000000,F
222,Tunisia,328,Seed cotton,5510,Production,2015,2015,tonnes,1893.000000,Im
222,Tunisia,328,Seed cotton,5510,Production,2016,2016,tonnes,1026.000000,Im
222,Tunisia,328,Seed cotton,5510,Production,2017,2017,tonnes,698.000000,Im
222,Tunisia,328,Seed cotton,5510,Production,2018,2018,tonnes,685.000000,Im
222,Tunisia,328,Seed cotton,5510,Production,2019,2019,tonnes,672.000000,Im
222,Tunisia,83,Sorghum,5312,Area harvested,1961,1961,ha,12463.000000,
222,Tunisia,83,Sorghum,5312,Area harvested,1962,1962,ha,12346.000000,
222,Tunisia,83,Sorghum,5312,Area harvested,1963,1963,ha,11000.000000,
222,Tunisia,83,Sorghum,5312,Area harvested,1964,1964,ha,12000.000000,
222,Tunisia,83,Sorghum,5312,Area harvested,1965,1965,ha,12000.000000,F
222,Tunisia,83,Sorghum,5312,Area harvested,1966,1966,ha,12000.000000,F
222,Tunisia,83,Sorghum,5312,Area harvested,1967,1967,ha,12000.000000,F
222,Tunisia,83,Sorghum,5312,Area harvested,1968,1968,ha,12200.000000,F
222,Tunisia,83,Sorghum,5312,Area harvested,1969,1969,ha,12600.000000,F
222,Tunisia,83,Sorghum,5312,Area harvested,1970,1970,ha,12700.000000,F
222,Tunisia,83,Sorghum,5312,Area harvested,1971,1971,ha,12700.000000,F
222,Tunisia,83,Sorghum,5312,Area harvested,1972,1972,ha,15000.000000,F
222,Tunisia,83,Sorghum,5312,Area harvested,1973,1973,ha,13100.000000,F
222,Tunisia,83,Sorghum,5312,Area harvested,1974,1974,ha,13300.000000,F
222,Tunisia,83,Sorghum,5312,Area harvested,1975,1975,ha,13500.000000,F
222,Tunisia,83,Sorghum,5312,Area harvested,1976,1976,ha,14000.000000,F
222,Tunisia,83,Sorghum,5312,Area harvested,1977,1977,ha,14000.000000,F
222,Tunisia,83,Sorghum,5312,Area harvested,1978,1978,ha,14000.000000,F
222,Tunisia,83,Sorghum,5312,Area harvested,1979,1979,ha,14000.000000,F
222,Tunisia,83,Sorghum,5312,Area harvested,1980,1980,ha,14200.000000,F
222,Tunisia,83,Sorghum,5312,Area harvested,1981,1981,ha,14800.000000,F
222,Tunisia,83,Sorghum,5312,Area harvested,1982,1982,ha,15100.000000,F
222,Tunisia,83,Sorghum,5312,Area harvested,1983,1983,ha,13000.000000,F
222,Tunisia,83,Sorghum,5312,Area harvested,1984,1984,ha,27000.000000,F
222,Tunisia,83,Sorghum,5312,Area harvested,1985,1985,ha,27000.000000,F
222,Tunisia,83,Sorghum,5312,Area harvested,1986,1986,ha,17000.000000,F
222,Tunisia,83,Sorghum,5312,Area harvested,1987,1987,ha,17000.000000,F
222,Tunisia,83,Sorghum,5312,Area harvested,1988,1988,ha,10000.000000,F
222,Tunisia,83,Sorghum,5312,Area harvested,1989,1989,ha,10000.000000,F
222,Tunisia,83,Sorghum,5312,Area harvested,1990,1990,ha,7000.000000,F
222,Tunisia,83,Sorghum,5312,Area harvested,1991,1991,ha,6000.000000,F
222,Tunisia,83,Sorghum,5312,Area harvested,1992,1992,ha,5000.000000,F
222,Tunisia,83,Sorghum,5312,Area harvested,1993,1993,ha,4612.000000,Im
222,Tunisia,83,Sorghum,5312,Area harvested,1994,1994,ha,4000.000000,F
222,Tunisia,83,Sorghum,5312,Area harvested,1995,1995,ha,3000.000000,F
